promotion_id,customer_id,product_id,erp_source,promotion_type,baseline_price,promotional_price,discount_pct,discount_amount,volume_units,trade_spend_amount,volume_uplift_pct,promo_start_date,promo_end_date,transaction_date,approval_status,_ingestion_timestamp
PROMO01043,CUST009,PROD014,CLOUDSUITE,New Product Launch,4.29,3.9412,8.13,0.3488,506,176.49,14.79,2024-07-19,2024-08-07,2024-07-19,APPROVED,2026-05-05T00:00:29.885247
PROMO01044,CUST010,PROD011,NAV2,Volume Discount,1.49,1.3103,12.06,0.1797,2380,427.69,-3.87,2024-06-13,2024-06-21,2024-06-13,APPROVED,2026-05-05T00:00:29.885257
PROMO01045,CUST003,PROD014,CLOUDSUITE,Market Development Fund,4.29,3.761,12.33,0.529,4833,2556.66,30.65,2024-01-14,2024-01-31,2024-01-14,APPROVED,2026-05-05T00:00:29.885268
PROMO01046,CUST007,PROD002,M3_V133,New Product Launch,1.09,0.9422,13.56,0.1478,2977,440.0,-2.74,2024-07-29,2024-08-12,2024-07-29,APPROVED,2026-05-05T00:00:29.885278
PROMO01047,CUST004,PROD004,NAV1,Bundle Deal,3.99,3.2734,17.96,0.7166,4904,3514.21,-2.38,2024-02-13,2024-02-29,2024-02-13,APPROVED,2026-05-05T00:00:29.885292
PROMO01048,CUST002,PROD006,NAV2,Volume Discount,4.29,3.9296,8.4,0.3604,4460,1607.38,13.44,2024-06-15,2024-07-05,2024-06-15,APPROVED,2026-05-05T00:00:29.885302
PROMO01049,CUST010,PROD009,NAV2,Bundle Deal,4.99,3.8408,23.03,1.1492,2234,2567.31,13.79,2024-01-11,2024-01-18,2024-01-11,APPROVED,2026-05-05T00:00:29.885315
PROMO01050,CUST006,PROD007,M3_V133,Volume Discount,0.99,0.8275,16.41,0.1625,2691,437.29,27.33,2024-10-20,2024-10-30,2024-10-20,APPROVED,2026-05-05T00:00:29.885325
PROMO01051,CUST012,PROD011,CLOUDSUITE,Market Development Fund,1.49,1.3541,9.12,0.1359,4119,559.77,25.6,2024-09-14,2024-10-01,2024-09-14,APPROVED,2026-05-05T00:00:29.885335
PROMO01052,CUST003,PROD010,CLOUDSUITE,Retailer Event,1.49,1.3262,10.99,0.1638,3621,593.12,20.42,2024-04-13,2024-04-22,2024-04-13,APPROVED,2026-05-05T00:00:29.885346
PROMO01053,CUST009,PROD004,CLOUDSUITE,Clearance,3.99,3.5611,10.75,0.4289,439,188.29,11.08,2024-06-01,2024-06-15,2024-06-01,APPROVED,2026-05-05T00:00:29.885356
PROMO01054,CUST010,PROD012,NAV2,Clearance,4.49,3.4052,24.16,1.0848,4786,5191.85,8.47,2024-02-18,2024-02-27,2024-02-18,APPROVED,2026-05-05T00:00:29.885369
PROMO01055,CUST010,PROD013,NAV2,New Product Launch,1.89,1.5948,15.62,0.2952,3548,1047.37,26.83,2024-04-17,2024-05-14,2024-04-17,APPROVED,2026-05-05T00:00:29.885379
PROMO01056,CUST005,PROD009,NAV2,Clearance,4.99,3.9381,21.08,1.0519,3596,3782.63,7.53,2024-12-05,2024-12-25,2024-12-05,APPROVED,2026-05-05T00:00:29.885389
PROMO01057,CUST007,PROD005,M3_V133,Market Development Fund,3.49,2.8792,17.5,0.6108,3762,2297.83,16.9,2024-12-09,2024-12-16,2024-12-09,APPROVED,2026-05-05T00:00:29.885400
PROMO01058,CUST011,PROD012,NAV1,Retailer Event,4.49,3.8021,15.32,0.6879,1578,1085.51,3.52,2024-10-22,2024-11-12,2024-10-22,APPROVED,2026-05-05T00:00:29.885410
PROMO01059,CUST005,PROD015,NAV2,Bundle Deal,1.45,1.1925,17.76,0.2575,3603,927.77,20.07,2024-10-16,2024-11-08,2024-10-16,APPROVED,2026-05-05T00:00:29.885421
PROMO01060,CUST004,PROD006,NAV1,Bundle Deal,4.29,3.6787,14.25,0.6113,2019,1234.21,22.41,2024-03-18,2024-04-03,2024-03-18,APPROVED,2026-05-05T00:00:29.885431
PROMO01061,CUST007,PROD007,M3_V133,Seasonal Promotion,0.99,0.8774,11.37,0.1126,577,64.97,28.84,2024-11-20,2024-12-05,2024-11-20,APPROVED,2026-05-05T00:00:29.885441
PROMO01062,CUST005,PROD011,NAV2,Retailer Event,1.49,1.3677,8.21,0.1223,4975,608.44,4.54,2024-04-30,2024-05-11,2024-04-30,APPROVED,2026-05-05T00:00:29.885452
PROMO01063,CUST004,PROD001,NAV1,Retailer Event,1.09,0.982,9.91,0.108,2593,280.04,17.39,2024-08-25,2024-09-14,2024-08-25,APPROVED,2026-05-05T00:00:29.885462
PROMO01064,CUST007,PROD011,M3_V133,New Product Launch,1.49,1.1457,23.11,0.3443,1704,586.69,0.46,2024-03-22,2024-04-06,2024-03-22,APPROVED,2026-05-05T00:00:29.885472
PROMO01065,CUST005,PROD011,NAV2,Retailer Event,1.49,1.2515,16.01,0.2385,395,94.21,26.29,2025-01-04,2025-01-12,2025-01-04,APPROVED,2026-05-05T00:00:29.885485
PROMO01066,CUST002,PROD006,NAV2,New Product Launch,4.29,3.5594,17.03,0.7306,570,416.44,21.87,2024-07-27,2024-08-05,2024-07-27,APPROVED,2026-05-05T00:00:29.885496
PROMO01067,CUST007,PROD014,M3_V133,Volume Discount,4.29,3.4543,19.48,0.8357,1201,1003.68,17.84,2024-04-30,2024-05-23,2024-04-30,APPROVED,2026-05-05T00:00:29.885509
PROMO01068,CUST002,PROD009,NAV2,Clearance,4.99,4.0778,18.28,0.9122,4804,4382.21,5.07,2025-01-31,2025-02-09,2025-01-31,APPROVED,2026-05-05T00:00:29.885519
PROMO01069,CUST004,PROD010,NAV1,Market Development Fund,1.49,1.379,7.45,0.111,2617,290.49,18.37,2024-06-17,2024-07-06,2024-06-17,APPROVED,2026-05-05T00:00:29.885529
PROMO01070,CUST012,PROD012,CLOUDSUITE,Seasonal Promotion,4.49,4.0536,9.72,0.4364,3514,1533.51,-0.73,2024-04-21,2024-05-04,2024-04-21,APPROVED,2026-05-05T00:00:29.885540
PROMO01071,CUST005,PROD008,NAV2,Retailer Event,1.49,1.2938,13.17,0.1962,4879,957.26,16.34,2024-01-29,2024-02-08,2024-01-29,APPROVED,2026-05-05T00:00:29.885550
PROMO01072,CUST006,PROD009,M3_V133,Market Development Fund,4.99,4.3173,13.48,0.6727,2068,1391.14,32.48,2024-05-22,2024-06-09,2024-05-22,APPROVED,2026-05-05T00:00:29.885560
PROMO01073,CUST008,PROD012,TROPOS,Bundle Deal,4.49,3.9355,12.35,0.5545,2574,1427.28,33.67,2024-01-11,2024-02-06,2024-01-11,APPROVED,2026-05-05T00:00:29.885570
PROMO01074,CUST001,PROD014,NAV1,Market Development Fund,4.29,3.441,19.79,0.849,497,421.95,21.86,2024-12-19,2025-01-03,2024-12-19,APPROVED,2026-05-05T00:00:29.885580
PROMO01075,CUST009,PROD007,CLOUDSUITE,Bundle Deal,0.99,0.8792,11.19,0.1108,3022,334.84,-0.12,2025-02-19,2025-03-05,2025-02-19,APPROVED,2026-05-05T00:00:29.885591
PROMO01076,CUST008,PROD007,TROPOS,New Product Launch,0.99,0.9389,5.16,0.0511,3269,167.05,-1.39,2024-05-10,2024-05-24,2024-05-10,APPROVED,2026-05-05T00:00:29.885604
PROMO01077,CUST005,PROD004,NAV2,Bundle Deal,3.99,3.1046,22.19,0.8854,1362,1205.91,7.69,2024-08-12,2024-09-08,2024-08-12,APPROVED,2026-05-05T00:00:29.885617
PROMO01078,CUST007,PROD013,M3_V133,Market Development Fund,1.89,1.7826,5.68,0.1074,706,75.82,32.62,2025-02-25,2025-03-19,2025-02-25,APPROVED,2026-05-05T00:00:29.885628
PROMO01079,CUST012,PROD007,CLOUDSUITE,Retailer Event,0.99,0.7571,23.53,0.2329,2775,646.3,30.07,2025-01-02,2025-01-12,2025-01-02,APPROVED,2026-05-05T00:00:29.885638
PROMO01080,CUST003,PROD012,CLOUDSUITE,Retailer Event,4.49,4.0311,10.22,0.4589,593,272.13,19.08,2024-06-29,2024-07-23,2024-06-29,APPROVED,2026-05-05T00:00:29.885651
PROMO01081,CUST012,PROD006,CLOUDSUITE,Volume Discount,4.29,3.6864,14.07,0.6036,274,165.39,20.65,2025-01-25,2025-02-06,2025-01-25,APPROVED,2026-05-05T00:00:29.885662
PROMO01082,CUST011,PROD008,NAV1,Retailer Event,1.49,1.1798,20.82,0.3102,1164,361.07,3.0,2024-01-02,2024-01-18,2024-01-02,APPROVED,2026-05-05T00:00:29.885672
PROMO01083,CUST006,PROD010,M3_V133,Clearance,1.49,1.3911,6.64,0.0989,1342,132.72,23.54,2024-05-07,2024-06-03,2024-05-07,APPROVED,2026-05-05T00:00:29.885686
PROMO01084,CUST003,PROD014,CLOUDSUITE,New Product Launch,4.29,3.5658,16.88,0.7242,3411,2470.25,13.06,2025-02-09,2025-02-20,2025-02-09,APPROVED,2026-05-05T00:00:29.885696
PROMO01085,CUST005,PROD003,NAV2,New Product Launch,2.29,1.8606,18.75,0.4294,2733,1173.55,2.95,2025-02-13,2025-03-05,2025-02-13,APPROVED,2026-05-05T00:00:29.885706
PROMO01086,CUST006,PROD003,M3_V133,Seasonal Promotion,2.29,1.9953,12.87,0.2947,3141,925.65,-4.17,2024-10-19,2024-10-26,2024-10-19,APPROVED,2026-05-05T00:00:29.885717
PROMO01087,CUST009,PROD011,CLOUDSUITE,Retailer Event,1.49,1.2331,17.24,0.2569,1923,494.02,2.93,2024-02-15,2024-02-27,2024-02-15,APPROVED,2026-05-05T00:00:29.885727
PROMO01088,CUST001,PROD007,NAV1,Seasonal Promotion,0.99,0.8181,17.36,0.1719,4968,854.0,-1.44,2024-05-13,2024-05-31,2024-05-13,APPROVED,2026-05-05T00:00:29.885737
PROMO01089,CUST003,PROD010,CLOUDSUITE,Market Development Fund,1.49,1.3805,7.35,0.1095,4357,477.09,31.8,2024-08-10,2024-08-31,2024-08-10,APPROVED,2026-05-05T00:00:29.885748
PROMO01090,CUST011,PROD008,NAV1,Market Development Fund,1.49,1.3802,7.37,0.1098,1714,188.2,27.54,2024-04-07,2024-04-22,2024-04-07,APPROVED,2026-05-05T00:00:29.885758
PROMO01091,CUST005,PROD012,NAV2,Market Development Fund,4.49,3.8219,14.88,0.6681,1116,745.6,3.26,2024-08-08,2024-08-21,2024-08-08,APPROVED,2026-05-05T00:00:29.885768
PROMO01092,CUST005,PROD012,NAV2,Retailer Event,4.49,3.6576,18.54,0.8324,3476,2893.42,26.7,2024-04-02,2024-04-09,2024-04-02,APPROVED,2026-05-05T00:00:29.885782
PROMO01093,CUST005,PROD005,NAV2,New Product Launch,3.49,3.1511,9.71,0.3389,3744,1268.84,18.32,2024-05-07,2024-06-03,2024-05-07,APPROVED,2026-05-05T00:00:29.885792
PROMO01094,CUST008,PROD002,TROPOS,Bundle Deal,1.09,1.0332,5.21,0.0568,1141,64.81,10.9,2024-06-14,2024-06-27,2024-06-14,APPROVED,2026-05-05T00:00:29.885803
PROMO01095,CUST012,PROD007,CLOUDSUITE,Volume Discount,0.99,0.8002,19.17,0.1898,4942,937.99,-1.19,2024-05-11,2024-05-19,2024-05-11,APPROVED,2026-05-05T00:00:29.885813
PROMO01096,CUST001,PROD006,NAV1,Clearance,4.29,3.2767,23.62,1.0133,3907,3958.96,32.57,2024-06-30,2024-07-26,2024-06-30,APPROVED,2026-05-05T00:00:29.885823
PROMO01097,CUST012,PROD012,CLOUDSUITE,Clearance,4.49,3.5381,21.2,0.9519,93,88.53,19.79,2024-05-09,2024-05-25,2024-05-09,APPROVED,2026-05-05T00:00:29.885833
PROMO01098,CUST007,PROD011,M3_V133,Clearance,1.49,1.3049,12.42,0.1851,4633,857.57,2.17,2024-01-22,2024-02-03,2024-01-22,APPROVED,2026-05-05T00:00:29.885844
PROMO01099,CUST009,PROD008,CLOUDSUITE,Volume Discount,1.49,1.1382,23.61,0.3518,3884,1366.39,7.69,2024-03-08,2024-03-31,2024-03-08,APPROVED,2026-05-05T00:00:29.885855
PROMO01100,CUST007,PROD003,M3_V133,Seasonal Promotion,2.29,2.0562,10.21,0.2338,2616,611.62,14.97,2024-01-23,2024-02-07,2024-01-23,APPROVED,2026-05-05T00:00:29.885865
PROMO01101,CUST012,PROD006,CLOUDSUITE,Clearance,4.29,3.281,23.52,1.009,2367,2388.3,28.18,2024-05-14,2024-05-29,2024-05-14,APPROVED,2026-05-05T00:00:29.885878
PROMO01102,CUST009,PROD006,CLOUDSUITE,Bundle Deal,4.29,3.7014,13.72,0.5886,1401,824.63,34.78,2024-06-10,2024-06-21,2024-06-10,APPROVED,2026-05-05T00:00:29.885889
PROMO01103,CUST009,PROD014,CLOUDSUITE,Seasonal Promotion,4.29,3.2836,23.46,1.0064,3654,3677.39,0.94,2024-01-28,2024-02-11,2024-01-28,APPROVED,2026-05-05T00:00:29.885899
PROMO01104,CUST003,PROD001,CLOUDSUITE,Retailer Event,1.09,0.933,14.4,0.157,1389,218.07,12.46,2024-12-27,2025-01-18,2024-12-27,APPROVED,2026-05-05T00:00:29.885909
PROMO01105,CUST001,PROD008,NAV1,Retailer Event,1.49,1.3093,12.13,0.1807,4644,839.17,14.72,2024-09-05,2024-09-16,2024-09-05,APPROVED,2026-05-05T00:00:29.885925
PROMO01106,CUST002,PROD006,NAV2,Market Development Fund,4.29,3.9953,6.87,0.2947,2377,700.5,1.73,2024-04-02,2024-04-25,2024-04-02,APPROVED,2026-05-05T00:00:29.885936
PROMO01107,CUST005,PROD010,NAV2,Clearance,1.49,1.15,22.82,0.34,4847,1647.98,34.92,2024-04-18,2024-04-25,2024-04-18,APPROVED,2026-05-05T00:00:29.885946
PROMO01108,CUST009,PROD013,CLOUDSUITE,Seasonal Promotion,1.89,1.5797,16.42,0.3103,3461,1073.95,25.73,2024-02-09,2024-03-08,2024-02-09,APPROVED,2026-05-05T00:00:29.885956
PROMO01109,CUST002,PROD015,NAV2,Bundle Deal,1.45,1.2822,11.57,0.1678,2378,399.03,-0.12,2024-12-14,2025-01-01,2024-12-14,APPROVED,2026-05-05T00:00:29.885966
PROMO01110,CUST010,PROD015,NAV2,Volume Discount,1.45,1.1017,24.02,0.3483,2700,940.41,-1.76,2024-03-19,2024-04-16,2024-03-19,APPROVED,2026-05-05T00:00:29.885977
PROMO01111,CUST008,PROD008,TROPOS,Bundle Deal,1.49,1.2282,17.57,0.2618,2256,590.62,-4.77,2024-10-31,2024-11-08,2024-10-31,APPROVED,2026-05-05T00:00:29.885987
PROMO01112,CUST011,PROD010,NAV1,Bundle Deal,1.49,1.1321,24.02,0.3579,2711,970.27,31.28,2025-01-09,2025-02-03,2025-01-09,APPROVED,2026-05-05T00:00:29.885997
PROMO01113,CUST003,PROD004,CLOUDSUITE,Market Development Fund,3.99,3.1014,22.27,0.8886,2367,2103.32,-2.78,2024-06-14,2024-06-23,2024-06-14,APPROVED,2026-05-05T00:00:29.886008
PROMO01114,CUST009,PROD010,CLOUDSUITE,Seasonal Promotion,1.49,1.3018,12.63,0.1882,3317,624.26,4.6,2024-05-10,2024-05-29,2024-05-10,APPROVED,2026-05-05T00:00:29.886018
PROMO01115,CUST002,PROD001,NAV2,Market Development Fund,1.09,0.8497,22.05,0.2403,1384,332.58,11.1,2024-07-17,2024-08-13,2024-07-17,APPROVED,2026-05-05T00:00:29.886028
PROMO01116,CUST011,PROD003,NAV1,Retailer Event,2.29,2.1203,7.41,0.1697,4071,690.85,24.44,2025-02-14,2025-03-02,2025-02-14,APPROVED,2026-05-05T00:00:29.886039
PROMO01117,CUST011,PROD010,NAV1,Seasonal Promotion,1.49,0.3481,76.64,1.1419,3060,3494.21,14.58,2024-09-19,2024-10-08,2024-09-19,APPROVED,2026-05-05T00:00:29.886050
PROMO01118,CUST008,PROD005,TROPOS,Market Development Fund,3.49,2.9225,16.26,0.5675,3515,1994.76,11.9,2024-02-16,2024-03-05,2024-02-16,APPROVED,2026-05-05T00:00:29.886062
PROMO01119,CUST010,PROD003,NAV2,Volume Discount,2.29,1.9767,13.68,0.3133,3539,1108.77,15.53,2024-02-17,2024-03-09,2024-02-17,APPROVED,2026-05-05T00:00:29.886073
PROMO01120,CUST011,PROD004,NAV1,Clearance,3.99,3.2738,17.95,0.7162,1320,945.38,20.18,2024-09-10,2024-10-03,2024-09-10,APPROVED,2026-05-05T00:00:29.886086
PROMO01121,CUST002,PROD005,NAV2,Retailer Event,3.49,2.9888,14.36,0.5012,698,349.84,7.02,2025-02-14,2025-02-25,2025-02-14,APPROVED,2026-05-05T00:00:29.886096
PROMO01122,CUST011,PROD015,NAV1,Retailer Event,1.45,1.2904,11.01,0.1596,2086,332.93,6.82,2024-09-24,2024-10-02,2024-09-24,APPROVED,2026-05-05T00:00:29.886106
PROMO01123,CUST009,PROD002,CLOUDSUITE,Clearance,1.09,0.8355,23.35,0.2545,4255,1082.9,12.0,2024-02-25,2024-03-06,2024-02-25,APPROVED,2026-05-05T00:00:29.886117
PROMO01124,CUST008,PROD011,TROPOS,New Product Launch,1.49,1.2008,19.41,0.2892,2125,614.55,18.42,2024-06-30,2024-07-23,2024-06-30,APPROVED,2026-05-05T00:00:29.886127
PROMO01125,CUST001,PROD002,NAV1,Market Development Fund,1.09,0.8741,19.81,0.2159,3841,829.27,2.29,2024-04-01,2024-04-20,2024-04-01,APPROVED,2026-05-05T00:00:29.886138
PROMO01126,CUST001,PROD002,NAV1,Clearance,1.09,0.9447,13.33,0.1453,2488,361.51,23.96,2024-06-09,2024-07-07,2024-06-09,APPROVED,2026-05-05T00:00:29.886148
PROMO01127,CUST008,PROD010,TROPOS,Seasonal Promotion,1.49,1.1747,21.16,0.3153,2846,897.34,3.44,2025-02-18,2025-02-27,2025-02-18,APPROVED,2026-05-05T00:00:29.886161
PROMO01128,CUST012,PROD010,CLOUDSUITE,Clearance,1.49,1.3382,10.19,0.1518,921,139.81,-4.28,2024-08-10,2024-08-29,2024-08-10,APPROVED,2026-05-05T00:00:29.886171
PROMO01129,CUST002,PROD001,NAV2,Bundle Deal,1.09,0.9981,8.43,0.0919,3958,363.74,11.2,2024-08-23,2024-09-20,2024-08-23,APPROVED,2026-05-05T00:00:29.886182
PROMO01130,CUST012,PROD010,CLOUDSUITE,Market Development Fund,1.49,1.1992,19.52,0.2908,2530,735.72,33.96,2024-11-12,2024-11-30,2024-11-12,APPROVED,2026-05-05T00:00:29.886192
PROMO01131,CUST012,PROD011,CLOUDSUITE,New Product Launch,1.49,1.1285,24.26,0.3615,3285,1187.53,-1.49,2025-02-15,2025-02-26,2025-02-15,APPROVED,2026-05-05T00:00:29.886205
PROMO01132,CUST001,PROD004,NAV1,Seasonal Promotion,3.99,3.7011,7.24,0.2889,180,52.0,29.36,2024-12-22,2025-01-04,2024-12-22,APPROVED,2026-05-05T00:00:29.886216
PROMO01133,CUST008,PROD011,TROPOS,Market Development Fund,1.49,1.3723,7.9,0.1177,2030,238.93,20.04,2024-08-11,2024-09-04,2024-08-11,APPROVED,2026-05-05T00:00:29.886238
PROMO01134,CUST004,PROD002,NAV1,Retailer Event,1.09,0.9699,11.02,0.1201,3846,461.9,11.88,2024-03-16,2024-03-26,2024-03-16,APPROVED,2026-05-05T00:00:29.886252
PROMO01135,CUST003,PROD015,CLOUDSUITE,Retailer Event,1.45,1.3333,8.05,0.1167,3697,431.44,-4.21,2024-09-05,2024-09-26,2024-09-05,APPROVED,2026-05-05T00:00:29.886262
PROMO01136,CUST010,PROD004,NAV2,Market Development Fund,3.99,3.6297,9.03,0.3603,4714,1698.45,10.67,2025-02-28,2025-03-17,2025-02-28,APPROVED,2026-05-05T00:00:29.886272
PROMO01137,CUST001,PROD002,NAV1,Market Development Fund,1.09,0.8981,17.61,0.1919,3587,688.35,14.83,2024-07-31,2024-08-25,2024-07-31,APPROVED,2026-05-05T00:00:29.886283
PROMO01138,CUST010,PROD012,NAV2,Retailer Event,4.49,3.7676,16.09,0.7224,2432,1756.88,10.99,2024-01-19,2024-02-11,2024-01-19,APPROVED,2026-05-05T00:00:29.886296
PROMO01139,CUST010,PROD012,NAV2,Bundle Deal,4.49,3.7164,17.23,0.7736,4046,3129.99,-2.57,2024-04-28,2024-05-05,2024-04-28,APPROVED,2026-05-05T00:00:29.886306
PROMO01140,CUST007,PROD010,M3_V133,Bundle Deal,1.49,1.3213,11.32,0.1687,570,96.16,11.69,2024-05-17,2024-06-08,2024-05-17,APPROVED,2026-05-05T00:00:29.886317
PROMO01141,CUST002,PROD008,NAV2,Bundle Deal,1.49,1.23,17.45,0.26,2890,751.4,12.45,2024-08-17,2024-08-29,2024-08-17,APPROVED,2026-05-05T00:00:29.886327
PROMO01142,CUST005,PROD012,NAV2,Seasonal Promotion,4.49,4.0931,8.84,0.3969,2866,1137.52,15.31,2024-08-12,2024-09-06,2024-08-12,APPROVED,2026-05-05T00:00:29.886337
PROMO01143,CUST011,PROD006,NAV1,New Product Launch,4.29,3.2849,23.43,1.0051,3887,3906.82,23.92,2024-03-08,2024-03-27,2024-03-08,APPROVED,2026-05-05T00:00:29.886350
PROMO01144,CUST007,PROD014,M3_V133,Retailer Event,4.29,3.2681,23.82,1.0219,3001,3066.72,26.99,2025-02-11,2025-02-23,2025-02-11,APPROVED,2026-05-05T00:00:29.886361
PROMO01145,CUST010,PROD004,NAV2,Retailer Event,3.99,3.5651,10.65,0.4249,756,321.22,0.16,2024-12-07,2024-12-20,2024-12-07,APPROVED,2026-05-05T00:00:29.886371
PROMO01146,CUST003,PROD010,CLOUDSUITE,New Product Launch,1.49,1.2689,14.84,0.2211,3457,764.34,4.39,2024-09-09,2024-10-03,2024-09-09,APPROVED,2026-05-05T00:00:29.886381
PROMO01147,CUST001,PROD001,NAV1,Bundle Deal,1.09,0.9572,12.18,0.1328,2186,290.3,1.34,2024-07-01,2024-07-24,2024-07-01,APPROVED,2026-05-05T00:00:29.886392
PROMO01148,CUST001,PROD013,NAV1,Clearance,1.89,1.7715,6.27,0.1185,3577,423.87,4.07,2024-02-28,2024-03-23,2024-02-28,APPROVED,2026-05-05T00:00:29.886402
PROMO01149,CUST004,PROD008,NAV1,New Product Launch,1.49,1.3386,10.16,0.1514,2837,429.52,25.77,2025-02-05,2025-03-01,2025-02-05,APPROVED,2026-05-05T00:00:29.886412
PROMO01150,CUST005,PROD015,NAV2,Bundle Deal,1.45,0.3299,77.25,1.1201,4272,4785.07,-0.83,2024-11-05,2024-11-13,2024-11-05,APPROVED,2026-05-05T00:00:29.886423
PROMO01151,CUST008,PROD013,TROPOS,Market Development Fund,1.89,1.6228,14.14,0.2672,958,255.98,19.42,2024-02-24,2024-03-05,2024-02-24,APPROVED,2026-05-05T00:00:29.886434
PROMO01152,CUST009,PROD001,CLOUDSUITE,Volume Discount,1.09,0.9249,15.15,0.1651,1418,234.11,29.83,2024-11-18,2024-12-06,2024-11-18,APPROVED,2026-05-05T00:00:29.886445
PROMO01153,CUST003,PROD012,CLOUDSUITE,Clearance,4.49,4.0033,10.84,0.4867,3666,1784.24,14.94,2025-01-25,2025-02-04,2025-01-25,APPROVED,2026-05-05T00:00:29.886455
PROMO01154,CUST003,PROD011,CLOUDSUITE,Market Development Fund,1.49,1.3072,12.27,0.1828,1178,215.34,3.08,2024-03-03,2024-03-23,2024-03-03,APPROVED,2026-05-05T00:00:29.886465
PROMO01155,CUST001,PROD004,NAV1,New Product Launch,3.99,3.1242,21.7,0.8658,3930,3402.59,15.2,2024-06-23,2024-07-02,2024-06-23,APPROVED,2026-05-05T00:00:29.886475
PROMO01156,CUST005,PROD006,NAV2,Bundle Deal,4.29,3.462,19.3,0.828,3449,2855.77,21.6,2024-07-03,2024-07-14,2024-07-03,APPROVED,2026-05-05T00:00:29.886491
PROMO01157,CUST009,PROD007,CLOUDSUITE,Retailer Event,0.99,0.7847,20.74,0.2053,1180,242.25,11.54,2025-02-14,2025-03-06,2025-02-14,APPROVED,2026-05-05T00:00:29.886502
PROMO01158,CUST008,PROD014,TROPOS,Retailer Event,4.29,3.6328,15.32,0.6572,3013,1980.14,0.82,2024-01-16,2024-01-23,2024-01-16,APPROVED,2026-05-05T00:00:29.886512
PROMO01159,CUST012,PROD013,CLOUDSUITE,New Product Launch,1.89,1.5999,15.35,0.2901,620,179.86,7.59,2024-02-13,2024-02-25,2024-02-13,APPROVED,2026-05-05T00:00:29.886522
PROMO01160,CUST007,PROD001,M3_V133,Bundle Deal,1.09,0.9497,12.87,0.1403,353,49.53,1.04,2024-12-04,2024-12-29,2024-12-04,APPROVED,2026-05-05T00:00:29.886532
PROMO01161,CUST001,PROD011,NAV1,Retailer Event,1.49,1.1235,24.6,0.3665,4308,1578.88,11.08,2024-05-31,2024-06-28,2024-05-31,APPROVED,2026-05-05T00:00:29.886543
PROMO01162,CUST012,PROD009,CLOUDSUITE,Volume Discount,4.99,3.8687,22.47,1.1213,2619,2936.68,28.08,2024-06-25,2024-07-18,2024-06-25,APPROVED,2026-05-05T00:00:29.886556
PROMO01163,CUST010,PROD015,NAV2,Bundle Deal,1.45,1.3349,7.94,0.1151,3359,386.62,3.21,2024-08-16,2024-09-09,2024-08-16,APPROVED,2026-05-05T00:00:29.886566
PROMO01164,CUST010,PROD013,NAV2,New Product Launch,1.89,1.5619,17.36,0.3281,3672,1204.78,30.51,2024-12-23,2025-01-19,2024-12-23,APPROVED,2026-05-05T00:00:29.886577
PROMO01165,CUST007,PROD013,M3_V133,Volume Discount,1.89,1.7208,8.95,0.1692,2520,426.38,16.5,2024-02-13,2024-03-03,2024-02-13,APPROVED,2026-05-05T00:00:29.886587
PROMO01166,CUST012,PROD012,CLOUDSUITE,Clearance,4.49,3.601,19.8,0.889,1082,961.9,6.36,2024-09-23,2024-10-02,2024-09-23,APPROVED,2026-05-05T00:00:29.886597
PROMO01167,CUST009,PROD009,CLOUDSUITE,Bundle Deal,4.99,4.4286,11.25,0.5614,2841,1594.94,1.4,2025-01-22,2025-01-29,2025-01-22,APPROVED,2026-05-05T00:00:29.886607
PROMO01168,CUST009,PROD010,CLOUDSUITE,Retailer Event,1.49,1.3385,10.17,0.1515,2539,384.66,34.48,2025-01-06,2025-01-16,2025-01-06,APPROVED,2026-05-05T00:00:29.886618
PROMO01169,CUST012,PROD001,CLOUDSUITE,Clearance,1.09,0.8521,21.83,0.2379,2177,517.91,9.18,2024-11-17,2024-11-25,2024-11-17,APPROVED,2026-05-05T00:00:29.886720
PROMO01170,CUST011,PROD002,NAV1,Volume Discount,1.09,0.9377,13.97,0.1523,4739,721.75,13.13,2025-01-12,2025-01-26,2025-01-12,APPROVED,2026-05-05T00:00:29.886732
PROMO01171,CUST012,PROD010,CLOUDSUITE,Seasonal Promotion,1.49,1.247,16.31,0.243,4418,1073.57,9.01,2024-10-31,2024-11-16,2024-10-31,APPROVED,2026-05-05T00:00:29.886743
PROMO01172,CUST011,PROD013,NAV1,Seasonal Promotion,1.89,1.4874,21.3,0.4026,4742,1909.13,23.57,2024-12-10,2025-01-02,2024-12-10,APPROVED,2026-05-05T00:00:29.886753
PROMO01173,CUST012,PROD004,CLOUDSUITE,Seasonal Promotion,3.99,3.7067,7.1,0.2833,4280,1212.52,27.91,2024-10-25,2024-11-12,2024-10-25,APPROVED,2026-05-05T00:00:29.886764
PROMO01174,CUST008,PROD002,TROPOS,Retailer Event,1.09,1.0036,7.93,0.0864,3537,305.6,-1.72,2025-02-28,2025-03-08,2025-02-28,APPROVED,2026-05-05T00:00:29.886778
PROMO01175,CUST007,PROD015,M3_V133,Volume Discount,1.45,1.3398,7.6,0.1102,1809,199.35,9.77,2024-08-16,2024-09-08,2024-08-16,APPROVED,2026-05-05T00:00:29.886788
PROMO01176,CUST007,PROD010,M3_V133,Clearance,1.49,1.2489,16.18,0.2411,3284,791.77,14.95,2024-05-15,2024-06-04,2024-05-15,APPROVED,2026-05-05T00:00:29.886799
